attack,modality,level,severity_float,seed,id,label,kind,path
char_deletion,text,high,0.2,1427616339,65342,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,92058,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,58672,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,54069,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,91586,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,87130,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,95640,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,47819,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,59140,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,13647,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,65832,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,57621,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,40982,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,43275,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,12973,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,74350,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,02478,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,51607,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,65403,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,29750,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,26547,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,02143,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,68192,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,52603,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,05349,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,06491,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,74013,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,27485,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,13026,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,17265,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,91405,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,14026,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,18945,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,83920,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,83497,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,04569,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,39607,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,09715,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,01925,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,94813,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,29437,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,95038,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,64891,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,63280,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,17682,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,84510,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,28690,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,03567,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,95830,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,29873,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,70953,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,56124,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,10386,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,19530,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,94185,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,48370,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,74058,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,45062,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,94170,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,04538,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,83946,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,68127,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,97453,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,39578,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,49360,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,87034,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,06123,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,17028,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,42903,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,71680,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,24135,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,32875,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,79085,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,61872,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,30579,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,62504,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,43810,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,19730,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,37420,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,82509,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,96284,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,97068,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,03214,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,23810,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,91836,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,05126,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,76092,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,64072,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,91058,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,21643,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,19523,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,32691,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,87169,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,92738,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,53027,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,27195,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,43910,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,05213,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,73945,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,56207,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,68459,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,63175,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,82945,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,34975,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,61973,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,16420,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,73069,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,47056,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,56428,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,54206,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,93172,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,56980,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,79615,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,38047,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,94560,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,96250,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,28951,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,27614,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,04857,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,79603,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,26985,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,14873,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,54893,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,48236,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,74908,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,96472,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,89430,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,76921,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,68409,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,16354,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,69548,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,01456,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,17950,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,76295,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,42580,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,96180,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,98701,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,15243,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,41058,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,62375,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,63507,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,31208,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,62319,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,68253,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,34687,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,34209,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,39827,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,46920,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,84273,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,39018,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,54780,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,69150,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,29843,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,19385,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,64510,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,47103,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,61038,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,71620,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,91602,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,30145,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,91756,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,63745,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,47162,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,59806,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,07135,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,35497,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,84362,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,84015,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,87251,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,82590,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,59738,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,35470,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,72061,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,03524,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,86170,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,50841,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,46087,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,42058,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,01967,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,54930,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,38076,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,38910,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,06723,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,02157,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,62948,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,21075,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,73601,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,32579,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,21567,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,01765,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,53172,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,32568,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,01742,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,56098,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,78612,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,34018,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,53609,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,89362,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,80426,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,83045,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,61503,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,41890,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,52091,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,24396,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,72168,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,85761,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,35719,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,90256,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,20984,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,95086,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,49028,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,18356,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,52634,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,80512,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,62703,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,95176,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,27384,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,82437,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,26943,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,09152,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,07429,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,75639,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,46812,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,63827,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,41276,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,56413,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,69512,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,43175,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,54129,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,23645,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,89425,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,16923,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,04769,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,69815,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,91468,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,52104,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,52031,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,08795,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,50317,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,73914,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,03197,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,49621,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,68530,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,98547,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,03519,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,43698,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,84756,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,93051,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,68257,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,12834,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,57208,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,26439,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,53769,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,28406,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,53418,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,10785,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,84302,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,76015,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,34189,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,52079,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,63987,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,73526,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,02145,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,84102,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,32981,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,73605,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,07382,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,64071,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,80912,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,84762,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,39076,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,85679,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,38095,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,52394,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,14865,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,54819,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,46082,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,73962,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,78462,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,49805,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,24098,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,67435,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,60893,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,93148,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,07351,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,16850,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,96312,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,86195,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,84162,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,12067,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,05938,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,43092,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,30148,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,12045,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,92068,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,73021,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,56241,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,28905,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,13750,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,06582,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,75142,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,56149,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,41796,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,31570,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,01726,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,23785,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,56473,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,62970,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,41035,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,10285,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,95604,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,68401,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,50984,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,17908,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,42631,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,61349,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,65093,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,86357,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,74965,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,75918,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,14975,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,92317,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,19536,1,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,90236,0,text,text/char_deletion/high/pairs.csv
char_deletion,text,high,0.2,1427616339,30642,0,text,text/char_deletion/high/pairs.csv
